DB 0 MOTIF	JASPAR211	MAX
  -5.5	110
  -4.5	92
  -3.5	98
  -2.5	109
  -1.5	111
  -0.5	87
   0.5	93
   1.5	108
   2.5	100.5
   3.5	119.5
   4.5	87
   5.5	112
   6.5	120
   7.5	100
   8.5	91.5
   9.5	116
  10.5	113.5
  11.5	99.5
  12.5	124
  13.5	135
  14.5	110
  15.5	122.5
  16.5	114.5
  17.5	114
  18.5	111
  19.5	118
  20.5	101.5
  21.5	111
  22.5	115
  23.5	118.5
  24.5	94
  25.5	119.5
  26.5	123
  27.5	108.5
  28.5	105.5
  29.5	104
  30.5	114
  31.5	94.5
  32.5	106
  33.5	93
  34.5	99
  35.5	102
  36.5	93.5
  37.5	85
  38.5	88.5
  39.5	102
  40.5	82
  41.5	101
  42.5	97.5
  43.5	92
  44.5	133
DB 0 MOTIF	JASPAR312	NFE2L2
 -42.5	95.5
 -41.5	83
 -40.5	85
 -39.5	87
 -38.5	109
 -37.5	84
 -36.5	109
 -35.5	75
 -34.5	104
 -33.5	100.5
 -32.5	82
 -31.5	87.3333
 -30.5	110
 -29.5	114
 -28.5	99.5
 -27.5	113
 -26.5	131
 -25.5	106
 -24.5	94
 -23.5	109
 -22.5	98
 -21.5	111
 -20.5	104.5
 -19.5	134
 -18.5	109
 -17.5	140
 -16.5	125
 -15.5	114.5
 -14.5	121
 -13.5	108
 -12.5	149
 -11.5	114
 -10.5	120
  -9.5	104
  -8.5	133
  -7.5	156
  -6.5	153.5
  -5.5	99.5
  -4.5	117
  -3.5	125
  -2.5	112
  -1.5	118
  -0.5	112
   0.5	108
   1.5	139.833
   2.5	123
   3.5	131
   4.5	122
   5.5	131
   6.5	142
   7.5	120
   8.5	122
   9.5	116
  10.5	118
  11.5	128
  12.5	109
  13.5	129
  14.5	126
  15.5	118
  16.5	126
  17.5	137.5
  18.5	141
  19.5	119
  20.5	91
  21.5	106
  22.5	97
  23.5	121
  24.5	80
  25.5	111
  26.5	106
  27.5	108
  28.5	120
  29.5	101.5
  30.5	92
  31.5	97
  32.5	116
  33.5	95
  34.5	112.333
  35.5	113
  36.5	79
  37.5	77
  38.5	90
  39.5	92
  40.5	73
  41.5	102
  42.5	82
DB 0 MOTIF	JASPAR161	JUND
 -44.5	72.5
 -43.5	61
 -42.5	79.5
 -41.5	64.5
 -40.5	63
 -39.5	75
 -38.5	62.5
 -37.5	70
 -36.5	61.5
 -35.5	78
 -34.5	89
 -33.5	78
 -32.5	67
 -31.5	80
 -30.5	90
 -29.5	83
 -28.5	96.5
 -27.5	101.5
 -26.5	81
 -25.5	80
 -24.5	89
 -23.5	85
 -22.5	100
 -21.5	91
 -20.5	92.5
 -19.5	95
 -18.5	106
 -17.5	92
 -16.5	99.5
 -15.5	87
 -14.5	86.5
 -13.5	107.5
 -12.5	92.5
 -11.5	73
 -10.5	72
  -9.5	86.5
  -8.5	93
  -7.5	80
  -6.5	93
  -5.5	93
  -4.5	71.5
  -3.5	96
  -2.5	82
  -1.5	67.5
  -0.5	79
   0.5	77
   1.5	80.5
   2.5	90
   3.5	66
   4.5	91.5
   5.5	83
   6.5	80
   7.5	69
   8.5	103
   9.5	90.5
  10.5	78
  11.5	77
  12.5	93
  13.5	98
  14.5	106
  15.5	80
  16.5	95.5
  17.5	81
  18.5	88
  19.5	71
  20.5	99.5
  21.5	83
